ID,NAME,EMAIL,CREATED_AT,UPDATED_AT,TIME_ZONE,IANA_TIME_ZONE,LOCALE_ID,LOCALE,ORGANIZATION_ID,ROLE,VERIFIED,TAGS,ACTIVE,SHARED,SHARED_AGENT,TWO_FACTOR_AUTH_ENABLED,MODERATOR,TICKET_RESTRICTION,ONLY_PRIVATE_COMMENTS,RESTRICTED_AGENT,SUSPENDED,REPORT_CSV,USER_FIELDS,PHONE,SHARED_PHONE_NUMBER,__HEVO__INGESTED_AT,__HEVO__LOADED_AT,ALIAS,DETAILS,NOTES,PHOTO,LAST_LOGIN_AT,SIGNATURE,PERMANENTLY_DELETED,DEFAULT_GROUP_ID,EXTERNAL_ID,ROLE_TYPE,CUSTOM_ROLE_ID,CHAT_ONLY
19810832150039,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 16:16:57,2023-12-13 16:21:29,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702485652066,1702486717844,,,,,,,,,,,,FALSE
19810717182103,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 16:12:57,2023-12-13 16:12:57,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702484256516,1702486717844,,,,,,,,,,,,FALSE
19810136521495,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:59:42,2023-12-13 16:05:47,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702484256215,1702486717844,,,,,,,,,,,,FALSE
19810089795095,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:59:16,2023-12-13 15:59:17,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296301,1702484460002,,,,,,,,,,,,FALSE
19810066743703,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:58:39,2023-12-13 16:00:42,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296312,1702484460002,,,,,,,,,,,,FALSE
19810039518999,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:57:12,2023-12-13 15:57:13,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,19692583667479,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296277,1702484460002,,,,,,,,,,,,FALSE
19809990220311,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:56:18,2023-12-13 15:56:20,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296271,1702484460002,,,,,,,,,,,,FALSE
19809993269655,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:55:00,2023-12-13 15:55:01,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296261,1702484460002,,,,,,,,,,,,FALSE
19809936759703,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:54:01,2023-12-13 15:54:02,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,TRUE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],FALSE,1702483296257,1702484460002,,,,,,,,,,,,FALSE
19809936564759,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:53:58,2023-12-13 15:53:59,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296253,1702484460002,,,,,,,,,,,,FALSE
19809941526423,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:53:42,2023-12-13 15:57:24,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296279,1702484460002,,,,,,,,,,,,FALSE
19809898290455,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:52:53,2023-12-13 16:01:30,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,[],FALSE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": ""worker"",
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296318,1702484460002,,,,,,,FALSE,,,,,FALSE
19809808121367,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:49:47,2023-12-13 15:56:33,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702483296273,1702484460002,,,,,,,,,,,,FALSE
19809651287959,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:44:06,2023-12-13 15:47:18,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,TRUE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],FALSE,1702483296224,1702484460002,,,,,,,,,,,,FALSE
19809511045911,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:41:14,2023-12-13 15:41:24,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,1500023352762,end-user,FALSE,[],TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": null,
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702482265613,1702484460002,,,,,,,,,6579d09601cf4fa968895c79,,,FALSE
19809480616087,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:40:05,2023-12-13 15:41:05,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,19692583667479,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702482265611,1702484460002,,,,,,,,,,,,FALSE
19809473138583,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:39:07,2023-12-13 15:39:08,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,19692583667479,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702482265602,1702484460002,,,,,,,,,,,,FALSE
19809420937239,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:38:47,2023-12-13 15:38:48,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,FALSE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],TRUE,1702482265599,1702484460002,,,,,,,,,,,,FALSE
19809426482839,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:38:11,2023-12-13 15:38:12,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,,end-user,TRUE,"[
  ""fcr_achieved""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_achieved"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],FALSE,1702482265596,1702484460002,,,,,,,,,,,,FALSE
19809385723799,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:38:08,2023-12-13 15:38:15,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,19809417480727,end-user,TRUE,[],TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": null,
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],FALSE,1702482265597,1702484460002,,,,,,,,,6579cfdcbfecec47c874558a,,,FALSE
19809298284439,[redacted to not reveal personal info],[redacted to not reveal personal info],2023-12-13 15:34:17,2023-12-13 16:11:21,Pacific Time (US & Canada),America/Los_Angeles,1,en-US,19692583667479,end-user,FALSE,"[
  ""fcr_failed""
]",TRUE,FALSE,FALSE,FALSE,FALSE,requested,FALSE,TRUE,FALSE,FALSE,"{
  ""agent_status"": null,
  ""autoescalate_to_tier_2"": false,
  ""company"": null,
  ""csat_last_requested"": null,
  ""deactivated_date"": null,
  ""designation"": null,
  ""do_not_notify"": false,
  ""duplicate_details"": null,
  ""facility"": null,
  ""facility_id"": null,
  ""fcr_status"": ""fcr_failed"",
  ""follow_user"": false,
  ""follower"": null,
  ""last_worked"": null,
  ""legal_thread_ticket_id"": null,
  ""lob"": null,
  ""msa"": null,
  ""number_of_past_shifts"": null,
  ""onboarded_at"": null,
  ""ongoing_legal_threat"": false,
  ""payment_dispute_date"": null,
  ""payment_fraud"": false,
  ""payments_dispute_payout"": false,
  ""role"": null,
  ""slack_channel_id_to_follow_in"": null,
  ""state"": null,
  ""status"": null,
  ""supervisor"": null,
  ""type"": null,
  ""user_class"": null,
  ""user_in_shift_now"": false
}",[redacted to not reveal personal info],,1702484256493,1702486717844,,,,,,,,,,,,FALSE
